id	name	c_10	h_index	Q	paper	citations	IndexBestPaper	TitleBestPaper	JournalBestPaper	YearBestPaper
208384	D. M. Newns	18.5	17	3.89	35	57 43 4 12 4 3 6 4 35 7 5 11 3 13 27 32 4 24 6 78 38 2 30 23 26 31 19 13 47 0 12 25 1 0	20	Anomalous isotope effect and Van Hove singularity in superconducting Cu oxides	PRL	1990
208396	Herbert B. Shore	12.7	15	3.06	37	1 1 31 27 17 13 7 3 2 19 19 2 10 11 8 10 8 20 10 3 11 9 6 6 1 5 8 27 18 13 8 120 2 5 6 2	32	Statistics of spectra of disordered systems near the metal-insulator transition	PRB	1993
208723	James Rainwater	12.1	16	3.36	56	39 29 45 5 0 5 67 0 2 8 5 15 8 7 7 8 8 10 7 11 18 11 13 7 8 15 4 14 4 3 13 11 32 25 15 20 22 20 16 14 15 11 13 12 8 8 9 5 9 5 3 4 4 2 1	7	Studies of X-Rays from Mu-Mesonic Atoms	PR	1953
208762	Manfred L. Ristig	6.39	9	2.35	23	8 8 1 3 5 11 10 3 1 2 11 6 8 5 10 3 9 12 12 6 6 5	18	Vacuum ground and excited states of the U(1) lattice gauge Hamiltonian	PRD	1991
208860	Stig Stenholm	12.1	15	3.01	37	25 4 4 1 9 3 11 16 9 9 7 2 1 24 0 68 11 3 5 15 14 1 15 4 6 9 24 4 27 4 11 16 0 50 13 5	16	The semiclassical theory of laser cooling	RMP	1986
208902	C. B. Duke	11.5	23	3.02	107	20 11 1 1 4 10 15 22 14 17 26 20 12 2 20 10 10 20 18 5 13 8 8 19 17 15 16 9 30 7 3 4 34 30 10 25 19 19 18 21 40 2 10 6 34 6 21 0 1 14 8 7 6 16 18 0 2 0 5 27 5 7 1 1 5 5 7 10 6 23 9 0 6 4 7 16 2 12 12 33 12 3 3 3 4 11 19 66 8 16 2 19 0 3 1 36 5 1 18 5 1 12 6 6 4 0	88	Sb overlayers on (110) surfaces of III-V semiconductors: Total-energy minimization and surface electronic structure	PRB	1985
208910	Gad Eilam	9.6	15	2.27	51	1 3 4 2 0 0 3 49 2 0 2 0 3 8 0 4 2 7 15 3 2 0 26 12 4 5 0 5 14 7 10 29 9 6 0 55 2 6 10 6 14 40 14 4 13 11 14 23 15 15	36	Prediction of B→K^{/emph&gt;γ} as a test of the standard model	PRL	1987
208963	William A. Bardeen	26.4	19	5.33	32	20 34 35 56 37 6 31 95 2 19 20 24 6 3 5 83 37 5 40 12 35 9 1 4 143 10 4 27 9 20 6	25	Minimal dynamical symmetry breaking of the standard model	PRD	1990
208978	Humberto Garcilazo	5.84	10	1.73	50	3 0 0 1 16 2 4 12 0 0 6 14 1 6 8 30 0 2 2 8 8 10 3 10 5 32 6 10 3 3 15 4 0 7 5 7 5 5 6 0 0 4 8 1 6 10 2 7 2	25	Relativistic Faddeev theory of the πNN system with application to πd scattering	PRC	1987
208979	E. Gerlic	3.92	6	1.62	13	10 3 8 2 5 5 5 8 2 0 5 2	1	Selective population of maximum-J states in the d,α reaction at 80 MeV	PRC	1974
208994	Elliott H. Lieb	14.9	19	2.88	46	3 0 22 9 20 7 5 0 17 19 25 3 7 48 8 4 1 7 15 4 3 20 1 34 6 0 5 10 6 6 0 2 141 7 2 33 107 5 7 12 9 7 5 6 1	33	Rigorous results on valence-bond ground states in antiferromagnets	PRL	1987
209057	Zeev Vager	7.28	11	2.2	35	4 1 11 9 12 5 29 12 22 12 1 13 1 12 2 15 1 10 9 9 1 3 1 0 6 1 4 11 3 14 4 1 2 6	7	Evidence for an Alignment Effect in the Motion of Swift Ion Clusters through Solids	PRL	1975
209083	P. M. Lam	7.25	7	1.94	20	10 3 11 7 7 4 10 4 1 1 22 5 4 47 3 2 0 0 3	14	Groove instabilities in surface growth with diffusion	PRE	1993
209167	James C. Garland	13.0	17	3.09	45	17 3 11 4 2 1 14 7 3 3 9 22 27 25 21 63 11 1 0 11 2 4 20 14 32 0 22 10 36 0 11 4 1 15 28 20 15 7 8 38 0 15 14 3	16	Kosterlitz-Thouless Transition in Proximity-Coupled Superconducting Arrays	PRL	1981
209281	W. G. Love	19.0	19	3.66	39	2 9 0 1 19 2 29 15 5 22 30 8 79 4 31 12 105 5 12 3 14 24 3 16 2 138 17 3 3 5 14 43 31 3 3 23 10 44	27	Nucleon-nucleon t-matrix interaction for scattering at intermediate energies	PRC	1985
209452	Sukekatsu Ushioda	4.23	9	1.47	39	15 2 14 1 8 6 5 8 6 6 3 1 9 2 3 1 6 9 0 11 4 1 7 1 9 3 2 6 4 6 0 1 4 1 0 0 0 0	1	Exciton-Enhanced Raman Scattering by Optical Phonons	PRL	1969
209474	Gary G. Ihas	6.62	8	2.08	16	7 5 16 13 3 6 3 2 0 4 1 3 1 19 11	14	Quantum nucleation of vortices in the flow of superfluid ^{4}He through an orifice	PRL	1992
209557	Chung W. Kim	6.05	12	1.77	68	28 33 3 7 2 0 1 6 2 2 3 7 17 0 2 1 2 0 6 16 6 9 11 4 2 1 1 1 3 1 2 4 5 0 4 2 1 1 1 3 2 7 5 1 7 15 3 1 1 4 14 1 4 5 7 5 12 8 1 16 3 17 36 5 4 7 7	63	Short-baseline neutrino oscillations and (ββ)_{0ν} decay in schemes with an inverted mass spectrum	PRD	1996
209581	A. V. Granato	4.69	11	1.49	42	2 2 2 5 12 3 4 35 15 10 3 6 3 4 6 1 1 6 8 10 2 4 12 0 1 3 1 1 5 8 2 1 1 3 0 2 0 0 2 11 0	8	Anharmonicity in Noble Metals; Higher Order Elastic Constants	PR	1966
209707	Lincoln Wolfenstein	17.1	21	3.79	63	5 9 48 12 46 46 11 0 2 33 5 3 3 10 9 10 57 8 45 9 5 28 12 2 18 4 1 5 4 4 75 8 11 44 4 30 2 102 27 2 4 22 37 9 10 2 32 3 4 16 6 30 35 30 24 13 12 2 4 19 0 2	38	Parametrization of the Kobayashi-Maskawa Matrix	PRL	1983
209746	Gerald S. Guralnik	10.9	13	2.62	38	3 2 54 2 5 11 2 79 5 0 1 3 2 4 7 6 4 5 4 2 14 10 7 22 10 3 1 2 5 13 11 2 7 10 33 20 14	8	Electromagnetic Mass Difference of Pions	PRL	1967
209904	Ling Lie Chau Wang	16.4	14	2.97	38	118 18 24 78 44 0 7 15 18 44 8 13 15 2 0 10 2 2 14 10 12 39 13 1 10 1 3 2 1 56 3 56 6 16 4 3 7	1	General Method of Constructing Helicity Amplitudes Free from Kinematic Singularities and Zeros	PR	1966
209960	O. Shahal	2.65	4	1.3	20	8 3 7 1 0 4 2 3 0 2 1 3 3 4 3 3 3 2 0	1	Use of the (γ,γ^{′}) Reaction for Studying the Energy Levels of ^{75}As	PR	1969
209989	John D. Weeks	11.6	16	3.18	40	7 20 22 6 63 21 13 2 6 1 24 6 3 25 18 17 23 10 11 6 15 12 3 4 4 0 6 2 13 11 4 18 6 3 14 3 1 26 6	5	Phase transition in the two-dimensional Coulomb gas, and the interfacial roughening transition	PRB	1976
210146	Mahir S. Hussein	4.94	14	1.35	77	0 0 0 2 1 2 10 3 0 1 3 0 1 7 0 3 1 0 3 3 0 0 0 7 0 0 4 11 0 6 2 0 10 0 6 2 5 2 4 5 4 5 4 4 12 0 1 2 26 1 14 7 9 10 5 14 10 2 2 2 8 2 5 26 3 3 26 0 27 0 11 2 23 6 0 1	69	Nonlocal Description of the Nucleus-Nucleus Interaction	PRL	1997
210188	Flemming Besenbacher	18.8	18	4.26	37	2 0 3 3 11 4 6 3 23 9 11 17 6 6 12 49 5 14 100 1 1 13 22 21 72 12 16 28 27 15 12 16 41 23 34 43	19	Quantized conductance in an atom-sized point contact	PRL	1994
210287	Gerald T. Garvey	11.5	14	2.99	31	5 9 22 2 7 6 27 17 12 76 10 8 13 4 6 15 6 11 11 1 5 7 10 1 4 6 6 0 61 52	10	Set of Nuclear-Mass Relations and a Resultant Mass Table	RMP	1969
210513	Marc Baus	8.74	11	2.45	27	11 0 7 11 2 1 17 14 19 11 3 6 2 25 32 5 0 1 4 2 7 10 11 15 12 1	15	Nonperturbative density-functional theories of classical nonuniform systems	PRA	1990
210684	D. Chattopadhyay	2.55	3	1.05	18	1 2 0 3 0 1 3 23 0 0 3 0 3 2 2 0 2	8	Electron scattering by ionized impurities in semiconductors	RMP	1981
210754	Michael Nauenberg	14.7	19	3.66	46	2 0 10 5 1 28 6 6 15 16 34 5 12 50 8 3 11 12 19 4 0 25 47 22 47 18 2 12 16 24 15 18 38 8 3 3 17 20 26 10 11 1 2 1 31	14	Implications of Approximate SU_{3} Symmetry and Mass Formulas for the Mesons	PR	1964
210837	Alan Chodos	20.8	11	2.11	35	4 3 1 2 2 1 1 1 0 2 278 137 3 2 60 1 3 4 0 0 48 2 51 34 1 14 18 0 6 27 0 10 12 1	11	New extended model of hadrons	PRD	1974
210849	Karsten Horn	9.4	14	2.54	44	18 6 4 16 13 4 9 6 4 7 11 3 4 7 14 28 25 1 7 36 3 0 6 36 1 7 8 1 22 9 1 0 13 8 16 1 26 4 12 2 4 8 7	20	Identification of the s-derived Valence-Electron Level in Photoemission from Alkali-Metal Adlayers on Aluminum	PRL	1988
210943	Robert W. Zurmühle	4.39	12	1.5	58	4 14 5 5 9 11 11 1 6 3 2 9 1 1 1 4 1 2 16 4 5 4 13 7 3 4 4 1 4 2 0 2 0 1 3 0 7 4 2 0 0 3 3 0 16 3 10 6 10 0 0 4 14 3 4 2 2	45	High-spin state spectroscopy of ^{88},90Zr	PRC	1985
210969	Allan N. Kaufman	5.19	8	1.34	31	4 6 7 0 0 0 1 11 4 6 9 8 1 0 39 3 0 1 0 5 5 0 39 2 2 2 0 2 1 1	23	Wave chaos in the stadium: Statistical properties of short-wave solutions of the Helmholtz equation	PRA	1988
211099	W. C. Barber	8.2	10	2.29	24	6 4 5 5 2 4 22 2 0 6 2 0 23 27 18 6 14 23 12 1 3 3 6	14	Photoprotons from Oxygen, Fluorine, Neon, and Other Light Elements	PR	1962
211149	U. Atzmony	3.45	6	1.35	24	6 1 1 2 4 4 1 9 12 3 3 2 4 2 3 1 0 0 9 13 0 1 0	20	Heat capacity in superconducting and normal-state LaS_{x} (1.333&lt;~x&lt;~1.500) compounds	PRB	1982
211177	J. M. Maison	2.72	6	1.27	25	4 6 5 3 6 7 2 1 3 2 0 3 0 0 5 3 2 8 0 2 2 2 3 2	31	Comparison of low-energy resonances in ^{15}N(α,γ)^{19}F and ^{15}O(α,γ)^{19}Ne and related uncertainties	PRC	1997
211237	Richard E. Prange	15.7	23	4.02	55	3 8 8 21 17 30 3 6 7 12 32 4 23 5 12 3 9 4 49 13 15 8 24 17 2 45 20 10 4 96 38 5 6 14 85 3 7 7 9 2 13 2 29 14 14 4 20 10 2 8 6 18 20 16	30	Chaos, Quantum Recurrences, and Anderson Localization	PRL	1982
211245	Robert M. Nicklow	9.72	19	2.64	69	7 3 25 3 31 23 9 9 14 16 4 8 23 16 17 9 29 14 38 19 5 11 0 1 15 6 4 5 11 28 1 11 4 14 1 2 7 3 2 6 4 2 0 4 15 3 9 3 3 5 11 15 4 3 7 38 1 3 8 3 14 0 6 0 2 10 32 10	56	Time-Resolved X-Ray Scattering Study of Ordering and Coarsening in Cu_{3}Au	PRL	1988
211257	James F. Scott	7.05	14	1.78	69	4 26 15 56 24 3 10 18 14 32 6 3 22 7 3 3 7 9 10 0 7 6 15 7 13 3 6 40 5 3 2 0 1 13 0 3 2 10 0 6 0 8 6 0 2 2 1 2 2 6 1 2 2 5 1 3 4 3 5 0 5 0 1 1 1 1 9 0	4	Soft Phonon Modes and the 110°K Phase Transition in SrTiO_{3}	PRL	1968
211265	Michel Waroquier	7.37	11	2.29	27	1 0 12 2 10 2 1 8 21 5 1 2 2 8 14 1 13 11 13 9 10 15 3 6 14 12	9	Description of the low-lying levels in ^{112,114}Cd	PRC	1982
211307	Leo P. Kadanoff	44.0	27	7.12	54	7 34 35 9 75 5 6 30 19 8 224 14 87 9 19 9 27 21 34 11 51 47 51 252 18 7 8 13 3 1 15 18 169 33 2 14 35 60 402 8 96 25 19 162 21 38 3 5 2 14 14 72 14	39	Fractal measures and their singularities: The characterization of strange sets	PRA	1986
211341	Michael G. Fuda	5.52	10	1.89	50	10 6 11 21 12 7 5 4 4 6 2 0 12 8 1 0 4 2 5 7 6 2 0 13 9 1 4 6 7 0 5 2 0 4 6 7 6 4 3 1 6 8 3 0 6 11 9 11 3	4	Unitary Pole Approximation and Binding Energy of the Trinucleon	PR	1969
211364	Ludwig C. Balling	6.0	7	1.72	22	36 9 14 4 5 12 4 10 13 3 2 2 2 2 0 6 1 0 0 2 5	1	Frequency Shifts in Spin-Exchange Optical Pumping Experiments	PR	1964
211548	D. K. Finnemore	9.23	15	2.31	59	10 7 8 17 29 10 44 6 4 18 12 5 8 4 4 2 3 0 2 2 1 4 3 0 0 4 4 6 0 5 5 11 2 1 1 19 9 33 54 22 8 5 8 1 4 3 5 18 27 5 18 0 4 21 14 0 1 5	39	Superconducting properties of aligned crystalline grains of Y_{1}Ba_{2}Cu_{3}O_{7-δ}	PRB	1987
211569	Samuel L. Mccall	29.6	13	5.31	20	71 87 15 9 4 47 4 67 5 8 7 16 14 15 69 27 1 3 74	2	Self-Induced Transparency	PR	1969
211700	J. D. Kimel	4.82	7	1.74	17	3 3 0 15 6 1 0 1 4 1 15 6 5 5 5 7	11	Parton-transverse-momentum effects and the quantum-chromodynamic description of high-p_{T} processes	PRD	1978
211787	Wladyslaw Walukiewicz	6.89	8	1.77	29	2 1 0 6 45 0 17 36 1 13 5 7 3 8 1 8 2 5 0 3 2 6 1 9 1 1 2 13	5	Electron mobility in modulation-doped heterostructures	PRB	1984
211798	Alain Le Yaouanc	10.0	13	2.68	28	31 12 24 9 10 3 8 2 9 9 29 24 5 3 4 0 2 14 0 1 11 12 28 2 4 19 4	1	"Naive" Quark-Pair-Creation Model of Strong-Interaction Vertices	PRD	1973
211829	Punit Boolchand	5.33	10	1.71	42	5 9 1 3 3 9 0 3 0 1 0 6 2 16 16 7 2 4 9 1 1 13 7 1 3 15 4 9 13 9 3 3 4 1 6 0 0 9 2 2 20	41	Direct Evidence for Stiffness Threshold in Chalcogenide Glasses	PRL	1997
211948	J. V. Waszczak	24.3	27	4.5	94	9 24 11 28 9 5 3 10 13 1 6 6 4 5 8 10 0 1 0 6 3 7 2 3 2 39 28 12 6 11 12 17 16 86 29 6 25 133 33 83 3 21 7 19 6 57 132 13 6 8 148 3 10 12 45 6 7 4 102 87 2 10 2 22 102 5 11 33 57 3 14 3 2 4 115 32 48 48 7 5 125 14 9 6 1 45 30 28 8 22 7 15 2	51	Thermally Activated Dissipation in Bi_{2.2}Sr_{2}Ca_{0.8}Cu_{2}O_{8+δ}	PRL	1988
211977	Kenneth A. Johnson	48.5	20	7.12	29	2 0 2 2 13 13 13 41 62 36 19 41 38 34 36 46 30 11 28 81 278 137 261 44 14 6 12 18	21	New extended model of hadrons	PRD	1974
211987	J. S. Brooks	12.9	14	3.25	41	7 9 8 26 14 6 29 14 33 22 11 11 3 3 3 29 1 3 36 2 0 2 6 9 6 9 20 10 12 13 10 11 1 3 6 10 17 7 8 5	41	High-Sensitivity Electron Paramagnetic Resonance of Mn_{12}-Acetate	PRL	1998
212012	David C. Langreth	17.0	24	4.14	54	4 6 2 1 3 43 27 43 12 26 9 28 9 12 17 21 14 17 4 2 45 30 19 43 6 44 30 7 108 3 7 27 17 0 5 8 2 11 13 10 36 2 10 4 8 26 8 8 6 33 12 25 4	29	Beyond the local-density approximation in calculations of ground-state electronic properties	PRB	1983
212054	O. Kanert	2.82	5	1.23	17	1 0 4 0 0 0 1 1 8 11 7 1 3 4 4 1	9	New interpretation of activation enthalpies for electrical conductivity and nuclear spin relaxation in glassy ionic conductors	PRB	1989
212125	Martin G. Olsson	12.0	17	3.52	55	36 13 8 8 28 14 8 34 53 14 3 25 22 9 26 14 12 2 7 4 5 7 3 4 8 7 5 3 15 6 18 1 3 5 28 5 10 11 6 8 23 9 19 11 21 11 12 3 7 7 4 18 14 7	9	Forward Elastic Scattering at High Energy in an SU(3) Regge-Pole Model	PR	1966
212211	Alan J. Heeger	21.5	32	4.62	163	16 14 6 8 0 5 4 18 8 6 27 20 9 21 18 12 90 14 19 18 4 19 42 21 35 43 12 31 37 13 13 13 13 83 2 58 8 22 14 30 30 26 16 17 12 14 15 17 5 13 15 5 44 23 17 1 1 24 14 7 43 266 26 11 5 39 4 6 16 296 38 59 26 3 4 34 0 61 1 15 38 5 27 38 4 3 63 6 8 4 20 18 29 2 3 1 31 4 33 50 29 9 14 25 12 6 5 24 253 8 15 7 31 9 4 7 13 9 7 5 10 39 15 2 22 17 3 18 4 2 32 5 19 22 3 8 16 18 12 22 23 11 9 11 13 17 7 7 11 0 0 3 17 11 9 10 1 12 3 12 17 7	70	Soliton excitations in polyacetylene	PRB	1980
212274	Donald N. Langenberg	12.2	13	2.83	41	15 10 7 10 2 35 3 4 12 8 5 11 6 36 8 17 8 111 1 2 9 1 8 5 5 2 6 19 0 25 5 4 55 5 5 12 0 14 3 2	18	Determination of e/h, Using Macroscopic Quantum Phase Coherence in Superconductors: Implications for Quantum Electrodynamics and the Fundamental Physical Constants	RMP	1969
212321	Michael Gurvitch	22.2	13	4.09	23	28 7 20 9 21 10 7 8 5 7 14 1 125 11 0 15 102 45 22 28 22 3	13	Resistivity of La_{1.825}Sr_{0.175}CuO_{4} and YBa_{2}Cu_{3}O_{7} to 1100 K: Absence of saturation and its implications	PRL	1987
212473	Martin G. Lee	5.93	9	1.71	32	22 26 24 9 2 2 6 6 1 10 13 6 4 22 1 4 2 4 3 2 0 2 5 0 4 1 3 0 1 2 0	2	Phase-Shift Analysis of the Fermi Surface of Copper	PR	1969
212581	Arnold J. Dahm	8.92	12	2.43	28	21 8 7 8 2 3 1 0 4 2 1 8 1 7 8 7 6 46 14 13 16 0 6 2 22 6 20	18	Observation of Bulk and Edge Magnetoplasmons in a Two-Dimensional Electron Fluid	PRL	1985
212604	Peter Suranyi	3.65	6	1.28	29	4 1 0 0 3 2 2 3 1 8 5 2 1 1 1 0 14 0 16 16 13 2 1 2 3 2 2 1	20	Structural origin of broken chemical order in a GeSe_{2} glass	PRB	1982
212734	Charles M. Bowden	9.56	16	2.37	57	0 1 1 4 0 19 2 4 5 20 4 4 10 5 4 8 4 16 4 6 6 5 20 25 2 5 21 10 5 1 16 2 21 1 1 3 9 26 3 7 2 6 32 3 22 1 51 13 2 6 12 0 10 30 0 28	47	Optical Limiting and Switching of Ultrashort Pulses in Nonlinear Photonic Band Gap Materials	PRL	1994
212764	So Young Pi	23.3	13	4.38	26	5 1 23 8 2 7 0 1 20 107 24 23 68 19 13 33 73 85 16 7 11 10 9 29 6	10	Fluctuations in the New Inflationary Universe	PRL	1982
212766	James E. Schirber	7.65	15	1.9	85	2 10 2 7 3 1 3 2 10 7 5 12 1 5 2 11 1 5 2 6 7 3 27 2 6 9 9 0 3 7 1 1 2 0 7 14 3 2 27 0 4 0 1 2 6 4 0 6 1 2 0 2 6 5 3 10 5 12 10 25 92 43 1 70 7 5 18 0 21 4 4 1 12 1 34 0 22 8 32 5 12 15 7 16	61	Superconducting phase of La_{2}CuO_{4+δ}: A superconducting composition resulting from phase separation	PRB	1988
212849	M. Klapisch	8.92	10	2.62	25	2 6 16 8 12 8 5 17 7 7 6 14 5 9 44 3 7 0 27 2 5 2 3 6	14	Electron collision excitations in complex spectra of ionized heavy atoms	PRA	1988
212893	J. Richard Mowat	6.92	10	1.95	26	6 6 20 7 16 12 9 3 20 8 2 0 1 2 3 2 0 16 1 0 0 18 9 6 8	26	Branching Processes in the Dissociative Recombination of H_{3}^{+}	PRL	1995
212932	F. Michel	8.18	8	2.43	16	1 2 16 20 6 18 1 25 7 4 20 9 4 3 7	8	Evidence for Alpha-Particle Clustering in the ^{44}Ti Nucleus	PRL	1986
213097	Kameshwar C. Wali	12.5	14	2.51	55	1 35 22 3 23 107 0 26 87 77 13 27 3 6 3 15 12 2 1 2 2 3 0 2 4 1 5 8 3 1 23 16 1 3 1 4 6 4 12 4 5 2 5 17 4 7 34 21 2 9 3 2 3 7	6	Coupled Channel Approach to J=3/2^{+} Resonances in the Unitary Symmetry Model	PR	1963
213191	A. A. Cowley	6.26	10	2.09	26	23 9 5 2 4 10 3 8 9 6 14 4 16 3 7 0 10 19 0 3 11 3 13 3 3	1	Absolute spectroscopic factors from the (p, pα) reaction at 100 MeV on 1p-shell nuclei	PRC	1977
213226	Walter Kutschera	5.76	7	1.9	17	6 10 6 3 1 2 17 3 10 3 11 0 4 15 1 0	7	Large Cross Sections for Quasielastic Neutron-Pickup Reactions Induced by ^{37}Cl, ^{48}Ti, and ^{58}Ni on ^{208}Pb	PRL	1983
213343	I. J. Lowe	10.5	11	2.7	19	52 10 8 4 14 13 19 11 26 13 6 2 7 4 5 2 3 1	1	Free-Induction Decays in Solids	PR	1957
213425	Morton K. Brussel	6.0	8	1.87	21	12 4 4 11 4 2 10 0 11 11 1 1 0 7 13 22 20 4 1 4	16	Resonant photon scattering from ^{206,207,208}Pb and ^{209}Bi	PRC	1980
213566	Daniel J. Lam	9.5	14	2.39	44	5 10 11 1 9 3 2 4 14 9 6 5 4 5 4 9 14 3 1 2 4 7 0 1 0 13 18 22 3 5 4 2 1 10 18 14 21 3 110 5 11 8 1	39	Giant superconducting anisotropy in Bi_{2}Sr_{2}Ca_{1}Cu_{2}O_{8+δ}	PRL	1989
213668	Francesco Sacchetti	2.38	6	1.17	21	0 2 3 1 0 7 2 2 0 6 5 1 0 8 1 1 3 3 2 2	13	Spin density of ordered FeCo: A failure of the local-spin-density approximation	PRB	1989
213753	A. R. De Toledo Piza	4.55	6	1.31	27	2 5 2 4 1 1 0 0 0 7 0 14 10 1 8 2 26 1 0 23 0 0 3 3 0 4	17	Theory of multiphonon excitation in heavy-ion collisions	PRC	1996
213834	R. M. Woloshyn	7.95	12	2.45	43	4 19 5 54 5 6 6 8 4 14 4 5 9 8 6 7 7 3 0 3 1 20 9 4 5 1 6 7 3 6 6 20 27 7 2 6 8 4 2 5 9 1	4	Mechanism for 180° Proton Production in Energetic Proton-Nucleus Collisions	PRL	1976
213915	Winthrop W. Smith	10.7	16	2.89	26	6 10 25 12 6 18 0 13 9 4 3 16 0 14 19 18 8 23 19 7 11 2 11 31 8	31	Observation of high-lying resonances in the H^{-} ion	PRL	1990
214144	James D. Jorgensen	25.4	23	4.43	67	3 4 1 4 9 0 2 2 9 159 7 25 166 73 22 0 46 92 22 2 3 8 26 45 14 145 51 59 6 6 6 8 10 1 3 6 34 2 55 25 16 9 70 1 0 6 0 9 11 4 114 15 1 15 5 19 8 18 13 35 6 48 85 40 19 29	13	Oxygen ordering and the orthorhombic-to-tetragonal phase transition in YBa_{2}Cu_{3}O_{7-x}	PRB	1987
214225	Michael Martin Nieto	9.04	19	2.47	73	10 0 1 1 6 9 16 2 2 17 9 11 24 5 16 23 10 11 6 7 2 2 16 12 11 9 10 6 7 2 4 5 4 3 13 12 12 5 32 20 18 16 16 11 7 2 1 35 0 0 35 18 10 19 0 9 4 6 3 4 6 11 0 1 1 6 3 1 1 1 17 1	51	Evidence for a Phenomenological Supersymmetry in Atomic Physics	PRL	1984
214302	R. R. Crittenden	6.6	10	2.0	25	21 4 8 11 5 0 4 0 17 2 12 7 10 6 12 5 2 4 0 13 10 4 2 7	1	π^{-}-p Scattering Below 1 Bev	PRL	1959
214370	F. R. Merritt	11.9	14	3.21	37	6 7 18 0 0 4 8 23 7 4 17 14 23 11 8 9 12 0 19 11 4 20 16 13 50 12 9 11 3 1 6 4 45 3 16 19	25	Cyclotron Absorption in Metallic Bismuth and Its Alloys	PR	1959
214435	Robert L. Sugar	20.3	29	4.61	89	52 8 78 23 10 10 22 36 9 3 10 51 17 12 15 4 9 25 14 35 6 2 11 2 17 22 3 10 8 17 5 9 6 7 4 3 4 3 2 1 7 4 31 3 65 28 49 92 30 7 9 18 5 1 33 0 23 6 64 40 32 20 22 9 8 13 55 21 64 151 3 37 5 59 26 31 6 0 18 8 18 15 5 6 3 8 19 19	70	Numerical study of the two-dimensional Hubbard model	PRB	1989
214454	Preben Hvelplund	12.4	18	3.28	43	30 6 12 1 2 1 2 11 9 2 0 14 6 14 14 6 13 16 11 18 52 46 7 21 16 26 5 3 6 16 15 21 19 0 6 9 5 26 18 18 5 5	21	Single and Double Ionization of Helium by Fast Antiproton and Proton Impact	PRL	1986
214520	I. Vincze	5.33	7	1.75	15	2 1 1 3 6 19 14 8 4 9 1 0 0 5	6	Short-range order in Fe-B metallic glass alloys	PRB	1979
214545	H. Kiefte	3.31	6	1.48	16	3 0 8 3 5 3 8 2 4 2 5 2 5 3 0	7	Experimental confirmation of nonequilibrium steady-state theory: Brillouin scattering in a temperature gradient	PRB	1984
214611	Leslie L. Foldy	7.66	20	1.88	72	8 3 6 0 1 3 9 6 49 1 23 13 7 1 6 4 2 4 24 22 0 14 20 13 12 0 14 0 0 12 9 17 1 7 10 9 16 3 4 0 23 19 4 20 14 3 0 9 5 1 6 0 15 4 4 16 23 14 0 3 3 6 1 0 0 1 3 1 0 1 0	9	On the Dirac Theory of Spin 1/2 Particles and Its Non-Relativistic Limit	PR	1950
214840	Carmen Cisneros	2.44	5	1.21	18	0 6 2 8 3 4 2 4 1 2 3 4 1 3 0 0 1	4	Angular distributions and total cross sections for D^{-} formation from interaction of D^{+} and D^{0} with cesium	PRA	1976
214940	David L. Goodstein	10.4	11	2.65	32	14 3 30 4 4 5 2 4 1 50 0 15 18 37 7 8 5 7 25 4 3 5 0 0 9 15 7 24 14 6 4	9	Thermodynamic study of the ^{4}He monolayer adsorbed on Grafoil	PRA	1974
215001	Benjamin Svetitsky	18.8	16	4.05	26	1 11 12 36 17 13 48 33 2 68 19 26 16 3 6 11 13 0 23 43 38 6 36 1 5	10	Langevin simulations of lattice field theories	PRD	1985
215002	David E. Ramaker	6.77	10	2.09	27	3 11 0 9 10 3 15 3 3 1 15 3 7 0 4 13 8 7 4 8 5 4 12 9 0 0	27	Structural Determination of β-SiC(100)- c(2×2) from C-1 s Surface-Core-Exciton and Si- 2p Absorption	PRL	1996
215054	Gerald G. Ohlsen	4.9	9	1.49	32	9 5 3 1 3 2 7 1 2 6 5 36 1 3 9 3 0 0 0 18 5 4 0 1 2 0 1 5 1 15 8	12	Precise Proton-Polarization Standards Determined with a Lamb-Shift Ion Source Incorporating a Nuclear Spin Filter	PRL	1971
215349	Charles C. Lauritsen	11.3	16	2.75	70	7 4 4 1 7 11 0 9 6 10 0 0 13 6 0 13 0 13 2 0 5 9 8 13 8 7 11 7 28 19 15 8 10 5 9 12 5 21 16 7 0 8 54 0 0 13 14 0 28 0 7 11 24 40 31 86 12 10 6 3 12 31 12 5 12 2 23 9 8	56	Masses of Light Nuclei from Nuclear Disintegration Energies	PR	1951
215451	Isaac F. Silvera	11.0	20	2.98	90	6 19 6 4 7 24 15 9 3 7 4 5 8 4 21 54 8 74 24 10 13 25 25 9 15 19 8 3 12 22 12 7 6 4 2 22 2 3 5 3 4 10 14 29 5 8 10 9 1 2 1 26 2 0 9 3 14 8 1 16 5 37 28 7 1 3 0 28 13 5 4 2 13 10 9 6 9 1 10 0 8 9 12 18 1 7 18 15 7	18	The solid molecular hydrogens in the condensed phase: Fundamentals and static properties	RMP	1980
215524	Flavio Toigo	9.93	11	2.39	32	45 31 10 14 20 38 0 2 6 2 6 1 6 1 18 9 4 0 1 4 5 7 3 0 10 13 7 2 1 34 8	1	Calculation of the Dielectric Function for a Degenerate Electron Gas with Interactions. I. Static Limit	PRB	1970
